id,Status,DteGranted,Code,LayerName,OBJECTID,AreaUnit,LayerID,Resources,Parties,DteExpires,AreaValue,Type,StatusGrp,DteApplied
139,Active,2013-02-20T00:00:00,EL1088,Active EL Licenses,329,Square Kilometre,0,Gold ,Gemstones International Limited (100%),2016-02-19T00:00:00,20.8987,Exploration license,Active,
140,Active,2012-01-31T00:00:00,EL0933,Active EL Licenses,332,Square Kilometre,0,"Base Metals , Gold ",Sombbs Mining Limited (100%),2015-01-30T00:00:00,110.1942,Exploration license,Active,
141,Active,2012-01-11T00:00:00,EL0914,Active EL Licenses,333,Square Kilometre,0,"Base Metals , Gold ",Aerial Resources Limited (100%),2015-01-10T00:00:00,0.0,Exploration license,Active,
142,Pending Renewal,2007-05-09T01:00:00,EL0187,Active EL Licenses,348,Square Kilometre,0,"Base Metals , Gold ",Elegant Resources Limited (100%),2012-05-08T01:00:00,41.082,Exploration license,Active,
143,Pending Renewal,2007-08-06T01:00:00,EL0200,Active EL Licenses,356,Square Kilometre,0,"Base Metals , Gold , PGM ",Elegant Resources Limited (100%),2012-08-05T01:00:00,163.6981,Exploration license,Active,
144,Active,2007-11-14T00:00:00,EL0218,Active EL Licenses,357,Square Kilometre,0,"Base Metals , Gold ",Oryx Minerals Limited (100%),2014-11-13T00:00:00,58.2574,Exploration license,Active,
145,Active,2007-11-14T00:00:00,EL0225,Active EL Licenses,358,Square Kilometre,0,"Base Metals , Gold ",Oryx Minerals Limited (100%),2014-11-13T00:00:00,18.487,Exploration license,Active,
146,Active,2007-09-28T01:00:00,EL0246,Active EL Licenses,359,Square Kilometre,0,"Berrylium , Coltan , Tin ",Borkraft (U) Limited (100%),2014-09-27T01:00:00,27.0,Exploration license,Active,
147,Active,2008-02-18T00:00:00,EL0281,Active EL Licenses,364,Square Kilometre,0,Limestone ,African Minerals  Limited (100%),2013-02-17T00:00:00,28.2755,Exploration license,Active,
148,Pending Renewal,2008-02-19T00:00:00,EL0287,Active EL Licenses,365,Square Kilometre,0,"Cobalt , Copper , Gold , Nickel ",Doher Industries Limited (100%),2013-02-18T00:00:00,198.0,Exploration license,Active,
149,Active,2008-04-08T01:00:00,EL0296,Active EL Licenses,367,Square Kilometre,0,"Base Metals , Gold ",General Purpose Limited (100%),2015-04-07T01:00:00,23.08,Exploration license,Active,
150,Active,2008-05-08T01:00:00,EL0303,Active EL Licenses,370,Square Kilometre,0,"Base Metals , Gold , Iron Ore ",Nelvo International Limited (100%),2013-05-07T01:00:00,118.35,Exploration license,Active,
151,Active,2008-06-30T01:00:00,EL0309,Active EL Licenses,371,Square Kilometre,0,Gold ,African Mineral Fields Limited (100%),2013-06-29T01:00:00,240.0,Exploration license,Active,
152,Active,2008-05-06T01:00:00,EL0319,Active EL Licenses,372,Square Kilometre,0,"Limestone , Marble ",Moroto Cement Industries (U) Limited (100%),2015-05-05T01:00:00,62.5228,Exploration license,Active,
153,Pending Renewal,2008-05-23T01:00:00,EL0322,Active EL Licenses,375,Square Kilometre,0,"Tin , Wolfram ",China (U) Exploration & Mineral Development (100%),2013-05-22T01:00:00,41.1753,Exploration license,Active,
154,Active,2008-07-09T01:00:00,EL0325,Active EL Licenses,376,Square Kilometre,0,"Base Metals , Gold ",Oryx Minerals Limited (100%),2015-07-08T01:00:00,24.5004,Exploration license,Active,
155,Active,2008-07-01T01:00:00,EL0326,Active EL Licenses,377,Square Kilometre,0,,Oryx Minerals Limited (100%),2015-06-30T01:00:00,18.9775,Exploration license,Active,
156,Active,2008-07-01T01:00:00,EL0327,Active EL Licenses,378,Square Kilometre,0,,Oryx Minerals Limited (100%),2015-06-30T01:00:00,25.468,Exploration license,Active,
157,Active,2008-06-06T01:00:00,EL0332,Active EL Licenses,380,Square Kilometre,0,"Base Metals , Gold , Tin , Wolfram ",Majest-com Limited (100%),2015-06-05T01:00:00,0.2796,Exploration license,Active,
158,Active,2008-06-25T01:00:00,EL0338,Active EL Licenses,381,Square Kilometre,0,,Nelvo International Limited (100%),2015-06-24T01:00:00,137.7,Exploration license,Active,
159,Active,2008-06-12T01:00:00,EL0343,Active EL Licenses,385,Square Kilometre,0,"Base Metals , Gold ",Mwendo Enterprises Ltd (100%),2015-06-11T01:00:00,117.9,Exploration license,Active,
160,Pending Renewal,2009-11-25T00:00:00,EL0540,Active EL Licenses,393,Square Kilometre,0,"Base Metals , Gold ",Saba Saba Mining Limited (100%),2012-11-24T00:00:00,216.125,Exploration license,Active,
161,Active,2009-11-25T00:00:00,EL0541,Active EL Licenses,394,Square Kilometre,0,"Limestone , Marble ",XL Mining Limited (100%),2014-11-24T00:00:00,10.4664,Exploration license,Active,
162,Pending Renewal,2009-11-12T00:00:00,EL0542,Active EL Licenses,395,Square Kilometre,0,Wolfram ,Kabale Diocese (100%),2012-11-11T00:00:00,4.7265,Exploration license,Active,
163,Active,2009-11-25T00:00:00,EL0543,Active EL Licenses,396,Square Kilometre,0,"Columbite , Tantalite , Tin ",Coltan Mines (U) Limited (100%),2014-11-24T00:00:00,31.5,Exploration license,Active,
164,Active,2009-12-07T00:00:00,EL0544,Active EL Licenses,397,Square Kilometre,0,"Base Metals , Gold ",Budha Mining & Exploration (2009) Limited (100%),2012-12-06T00:00:00,132.9407,Exploration license,Active,
165,Active,2009-12-07T00:00:00,EL0545,Active EL Licenses,398,Square Kilometre,0,"Base Metals , Gold ",Saba Saba Mining Limited (100%),2012-12-06T00:00:00,27.88,Exploration license,Active,
166,Active,2009-12-07T00:00:00,EL0546,Active EL Licenses,399,Square Kilometre,0,Hematite ,Blue Steel Uganda Limited (100%),2014-12-06T00:00:00,3.7743,Exploration license,Active,
167,Pending Renewal,2009-12-14T00:00:00,EL0547,Active EL Licenses,400,Square Kilometre,0,"Berrylium , Columbite , Kaolin , Tantalite ",Kellen Kayonga (100%),2012-12-13T00:00:00,11.4759,Exploration license,Active,
168,Active,2011-09-22T01:00:00,EL0862,Active EL Licenses,405,Square Kilometre,0,"Base Metals , Gold , PGM ",East African Mining Limited (100%),2014-09-21T01:00:00,80.0,Exploration license,Active,
169,Active,2011-09-22T01:00:00,EL0863,Active EL Licenses,406,Square Kilometre,0,"Base Metals , Gold , PGM ",East African Mining Limited (100%),2014-09-21T01:00:00,100.0,Exploration license,Active,
170,Active,2011-09-22T01:00:00,EL0864,Active EL Licenses,407,Square Kilometre,0,"Base Metals , Gold , PGM ",East African Mining Limited (100%),2014-09-21T01:00:00,80.0,Exploration license,Active,
171,Active,2011-09-22T01:00:00,EL0865,Active EL Licenses,408,Square Kilometre,0,"Base Metals , Gold , PGM ",East African Mining Limited (100%),2014-09-21T01:00:00,50.0,Exploration license,Active,
172,Active,2011-09-22T01:00:00,EL0866,Active EL Licenses,409,Square Kilometre,0,"Base Metals , Gold , PGM ",East African Mining Limited (100%),2014-09-21T01:00:00,73.0,Exploration license,Active,
173,Active,2011-09-22T01:00:00,EL0867,Active EL Licenses,410,Square Kilometre,0,"Base Metals , Gold , PGM ",East African Mining Limited (100%),2014-09-21T01:00:00,75.0,Exploration license,Active,
174,Active,2011-09-22T01:00:00,EL0868,Active EL Licenses,411,Square Kilometre,0,"Base Metals , Gold , PGM ",East African Mining Limited (100%),2014-09-21T01:00:00,80.0,Exploration license,Active,
175,Active,2011-09-29T01:00:00,EL0869,Active EL Licenses,412,Square Kilometre,0,"Base Metals , Gold ",Russian African Foundation for Science (100%),2014-09-28T01:00:00,54.0,Exploration license,Active,
176,Active,2011-10-03T01:00:00,EL0870,Active EL Licenses,413,Square Kilometre,0,"Base Metals , Gold ",Amor Mines Limited (100%),2014-10-02T01:00:00,59.0,Exploration license,Active,
177,Active,2011-10-18T01:00:00,EL0872,Active EL Licenses,414,Square Kilometre,0,"Base Metals , Gold , PGM ",Jo Santo Investments Limited (100%),2014-10-17T01:00:00,54.4,Exploration license,Active,
178,Active,2011-10-18T01:00:00,EL0873,Active EL Licenses,415,Square Kilometre,0,"Berrylium , Coltan , Tin ",Russian African Foundation for Science (100%),2014-10-17T01:00:00,57.5,Exploration license,Active,
179,Active,2011-10-20T01:00:00,EL0874,Active EL Licenses,416,Square Kilometre,0,"Base Metals , Iron Ore ",Pramukh Steel Limited (100%),2014-10-19T01:00:00,20.0,Exploration license,Active,
180,Active,2011-10-20T01:00:00,EL0875,Active EL Licenses,417,Square Kilometre,0,"Base Metals , Gold ",Pramukh Steel Limited (100%),2014-10-19T01:00:00,5.0677,Exploration license,Active,
181,Active,2011-10-20T01:00:00,EL0876,Active EL Licenses,418,Square Kilometre,0,"Limestone , Marble ",Pramukh Steel Limited (100%),2014-10-19T01:00:00,36.9,Exploration license,Active,
182,Active,2011-10-24T01:00:00,EL0877,Active EL Licenses,419,Square Kilometre,0,"Base Metals , Iron Ore ",Sino Minerals Investments Company Limited (100%),2014-10-23T01:00:00,8.0525,Exploration license,Active,
183,Active,2011-11-01T00:00:00,EL0879,Active EL Licenses,420,Square Kilometre,0,"Columbite , Gold , Tin ",Uganda International Mining Company Limited (100%),2014-10-31T00:00:00,58.5414,Exploration license,Active,
184,Active,2011-10-31T00:00:00,EL0880,Active EL Licenses,421,Square Kilometre,0,"Base Metals , Coltan , Gold , Tin ",Ferro Minerals (U) Limited (100%),2014-10-30T00:00:00,107.35,Exploration license,Active,
185,Active,2011-11-10T00:00:00,EL0881,Active EL Licenses,422,Square Kilometre,0,Limestone ,Zoek Limited (100%),2014-11-09T00:00:00,64.0,Exploration license,Active,
186,Active,2011-11-10T00:00:00,EL0882,Active EL Licenses,423,Square Kilometre,0,Limestone ,Zoek Limited (100%),2014-11-09T00:00:00,40.0,Exploration license,Active,
187,Active,2011-11-08T00:00:00,EL0883,Active EL Licenses,424,Square Kilometre,0,Iron Ore ,Steel Rolling Mills Limited (100%),2014-11-07T00:00:00,24.0,Exploration license,Active,
188,Active,2011-11-08T00:00:00,EL0884,Active EL Licenses,425,Square Kilometre,0,Iron Ore ,Steel Rolling Mills Limited (100%),2014-11-07T00:00:00,51.4,Exploration license,Active,
189,Active,2011-11-08T00:00:00,EL0885,Active EL Licenses,426,Square Kilometre,0,Iron Ore ,Steel Rolling Mills Limited (100%),2014-11-07T00:00:00,37.4,Exploration license,Active,
190,Active,2011-11-16T00:00:00,EL0889,Active EL Licenses,427,Square Kilometre,0,"Base Metals , Gold , PGM , Uranium ",Mwendo Enterprises Ltd (100%),2014-11-15T00:00:00,147.5,Exploration license,Active,
191,Active,2011-12-05T00:00:00,EL0890,Active EL Licenses,428,Square Kilometre,0,"Base Metals , Gold ",Gids Consults Limited (100%),2014-12-04T00:00:00,102.0,Exploration license,Active,
192,Active,2011-11-07T00:00:00,EL0891,Active EL Licenses,429,Square Kilometre,0,"Base Metals , Gold ",Brothers Investments Limited (100%),2014-11-06T00:00:00,418.0,Exploration license,Active,
193,Active,2011-11-08T00:00:00,EL0892,Active EL Licenses,430,Square Kilometre,0,Base Metals ,Sino Minerals Investments Company Limited (100%),2014-11-07T00:00:00,10.0,Exploration license,Active,
194,Active,2011-11-08T00:00:00,EL0893,Active EL Licenses,431,Square Kilometre,0,Base Metals ,Sino Minerals Investments Company Limited (100%),2014-11-07T00:00:00,9.0,Exploration license,Active,
195,Active,2011-11-14T00:00:00,EL0894,Active EL Licenses,432,Square Kilometre,0,Rare Earth Elements ,Frontier Exploration (U) Limited (100%),2014-11-13T00:00:00,340.0,Exploration license,Active,
196,Active,2011-11-29T00:00:00,EL0897,Active EL Licenses,433,Square Kilometre,0,"Base Metals , Gold ",Aurua Green Metals Limited (100%),2014-11-28T00:00:00,231.5,Exploration license,Active,
197,Active,2011-12-29T00:00:00,EL0898,Active EL Licenses,434,Square Kilometre,0,"Bismuth , Gold , Tin , Wolfram ",Namitala Irene S. (100%),2014-12-28T00:00:00,72.1,Exploration license,Active,
198,Active,2011-11-29T00:00:00,EL0899,Active EL Licenses,435,Square Kilometre,0,"Berrylium , Coltan , Tin ",Russian African Foundation for Science (100%),2014-11-28T00:00:00,45.0,Exploration license,Active,
199,Active,2011-12-09T00:00:00,EL0900,Active EL Licenses,436,Square Kilometre,0,"Base Metals , Gold , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,483.0,Exploration license,Active,
200,Active,2011-12-09T00:00:00,EL0901,Active EL Licenses,437,Square Kilometre,0,"Base Metals , Gold , Limestone , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,426.0,Exploration license,Active,
201,Active,2011-12-09T00:00:00,EL0902,Active EL Licenses,438,Square Kilometre,0,"Base Metals , Gold , Limestone , Marble , Mica , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,476.0,Exploration license,Active,
202,Active,2011-12-09T00:00:00,EL0903,Active EL Licenses,439,Square Kilometre,0,"Base Metals , Gold , Limestone , Marble , Mica , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,329.6387,Exploration license,Active,
203,Active,2011-12-09T00:00:00,EL0904,Active EL Licenses,440,Square Kilometre,0,"Base Metals , Gold , Limestone , Marble , Mica , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,418.0,Exploration license,Active,
204,Active,2011-12-09T00:00:00,EL0905,Active EL Licenses,441,Square Kilometre,0,"Base Metals , Gold , Limestone , Marble , Mica , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,284.0,Exploration license,Active,
205,Active,2011-12-09T00:00:00,EL0906,Active EL Licenses,442,Square Kilometre,0,"Base Metals , Gold , Limestone , Marble , Mica , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,498.0,Exploration license,Active,
206,Active,2011-12-09T00:00:00,EL0907,Active EL Licenses,443,Square Kilometre,0,"Base Metals , Gold , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,462.0,Exploration license,Active,
207,Active,2011-12-09T00:00:00,EL0908,Active EL Licenses,444,Square Kilometre,0,"Base Metals , Gold , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,451.2,Exploration license,Active,
208,Active,2011-12-09T00:00:00,EL0909,Active EL Licenses,445,Square Kilometre,0,"Base Metals , Gold , PGM ",Capital Ventures International Limited (100%),2014-12-08T00:00:00,486.0,Exploration license,Active,
209,Active,2011-12-09T00:00:00,EL0910,Active EL Licenses,446,Square Kilometre,0,"Base Metals , Gold ",Rockmarks Limited (100%),2014-12-08T00:00:00,56.0,Exploration license,Active,
210,Active,2011-12-28T00:00:00,EL0922,Active EL Licenses,447,Square Kilometre,0,"Base Metals , Iron Ore ",Universal Iron Ore Limited (100%),2014-12-27T00:00:00,12.0663,Exploration license,Active,
211,Active,2007-08-09T01:00:00,EL0217,Active EL Licenses,462,Square Kilometre,0,"Base Metals , Gold ",Flemish Investments Limited (100%),2014-08-08T01:00:00,12.15,Exploration license,Active,
212,Pending Renewal,2011-01-17T00:00:00,EL0713,Active EL Licenses,479,Square Kilometre,0,"Iron Ore , Phosphates , Vermiculite ",East African Industrial Minerals Limited (100%),2014-01-16T00:00:00,15.6706,Exploration license,Active,
213,Active,2011-01-13T00:00:00,EL0714,Active EL Licenses,480,Square Kilometre,0,"Base Metals , Gold ",Whoword Investments Limited (100%),2014-01-12T00:00:00,97.0,Exploration license,Active,
214,Pending Renewal,2011-01-13T00:00:00,EL0715,Active EL Licenses,481,Square Kilometre,0,"Base Metals , Berrylium , Coltan , Gold , Tin ",Megha  Minerals & Mines Limited  (100%),2014-01-12T00:00:00,40.0,Exploration license,Active,
215,Pending Renewal,2011-01-13T00:00:00,EL0716,Active EL Licenses,482,Square Kilometre,0,"Base Metals , Gold , Iron Ore ",Megha  Minerals & Mines Limited  (100%),2014-01-12T00:00:00,160.0,Exploration license,Active,
216,Pending Renewal,2011-01-13T00:00:00,EL0717,Active EL Licenses,483,Square Kilometre,0,"Base Metals , Coltan , Gold , Tin ",Megha  Minerals & Mines Limited  (100%),2014-01-12T00:00:00,40.0,Exploration license,Active,
217,Active,2011-01-14T00:00:00,EL0719,Active EL Licenses,485,Square Kilometre,0,Iron Ore ,Steel Rolling Mills Limited (100%),2016-01-13T00:00:00,122.0,Exploration license,Active,
218,Active,2011-01-19T00:00:00,EL0720,Active EL Licenses,486,Square Kilometre,0,"Base Metals , Berrylium , Gold , Kaolin , Tantalite ",BNT Mining Limited (100%),2016-01-18T00:00:00,12.5,Exploration license,Active,
219,Active,2011-02-04T00:00:00,EL0721,Active EL Licenses,487,Square Kilometre,0,"Base Metals , Gold , Limestone ",Professional Associates Limited (100%),2014-02-03T00:00:00,294.5,Exploration license,Active,
220,Active,2011-02-15T00:00:00,EL0723,Active EL Licenses,489,Square Kilometre,0,"Base Metals , Gold ",Krishna Mining Limited (100%),2016-02-14T00:00:00,14.999,Exploration license,Active,
221,Active,2011-02-15T00:00:00,EL0724,Active EL Licenses,490,Square Kilometre,0,"Base Metals , Gold ",Krishna Mining Limited (100%),2014-02-14T00:00:00,35.0,Exploration license,Active,
222,Pending Renewal,2011-02-10T00:00:00,EL0725,Active EL Licenses,491,Square Kilometre,0,Geothermal ,Gids Consults Limited (100%),2014-02-09T00:00:00,140.0319,Exploration license,Active,
223,Active,2011-02-24T00:00:00,EL0726,Active EL Licenses,492,Square Kilometre,0,"Base Metals , Gold , PGM ",Krishna Mining Limited (100%),2016-02-23T00:00:00,26.75,Exploration license,Active,
224,Pending Renewal,2011-02-24T00:00:00,EL0727,Active EL Licenses,493,Square Kilometre,0,"Base Metals , Gold , PGM ",Krishna Mining Limited (100%),2014-02-23T00:00:00,32.0,Exploration license,Active,
225,Active,2011-02-24T00:00:00,EL0728,Active EL Licenses,494,Square Kilometre,0,"Base Metals , Gold , PGM ",Krishna Mining Limited (100%),2014-02-23T00:00:00,32.0,Exploration license,Active,
226,Active,2011-07-25T01:00:00,EL0791,Active EL Licenses,495,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,50.0,Exploration license,Active,
227,Active,2011-07-25T01:00:00,EL0792,Active EL Licenses,496,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,59.0,Exploration license,Active,
228,Active,2011-07-25T01:00:00,EL0793,Active EL Licenses,497,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,70.0,Exploration license,Active,
229,Active,2011-07-25T01:00:00,EL0794,Active EL Licenses,498,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,98.0,Exploration license,Active,
230,Active,2011-07-25T01:00:00,EL0795,Active EL Licenses,499,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,50.0,Exploration license,Active,
231,Active,2011-07-25T01:00:00,EL0796,Active EL Licenses,500,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,50.0,Exploration license,Active,
232,Active,2011-07-25T01:00:00,EL0797,Active EL Licenses,501,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,100.0,Exploration license,Active,
233,Active,2011-07-25T01:00:00,EL0798,Active EL Licenses,502,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,100.0,Exploration license,Active,
234,Active,2011-07-25T01:00:00,EL0799,Active EL Licenses,503,Square Kilometre,0,"Base Metals , Gold ",Gold Hunters Limited (100%),2014-07-24T01:00:00,100.0,Exploration license,Active,
