id,dtegranted,code,objectid,applno,parties,typegroup,group4,dtepegged,group3,group2,commoditiescd,archived,renewal,areaunit,group5,acccode,comments,interest,type,statusgrp,status,guidshape,typecode,mapref,guidlicense,part,dteexpires,areavalue,dterenewal,jurisdic,respoffice,name,guidpart,region,oldcode,commodities,group1,dteapplied
805,2010-08-16T01:00:00,12116,65197, KIN/20100625/140003,MINERAL DEVELOPMENT AND INVESTMENT (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,5d24ea43-a845-44a5-b79c-7ac80afbabb3,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",8cfb92df-f93b-44b0-b7f3-152da7ef1edf,Part 1,2015-08-15T01:00:00,120,,R.D. Congo,KIN,,1c97579f-4432-4ad4-a10f-7cb7b39d83fb,Katanga,,,,2010-06-25T15:00:03
806,2015-08-16T01:00:00,12188,65283, KIN/20100810/143505,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,c58095ff-b345-4bf1-a679-d9843925b945,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S14/29",9dfdcf6f-efe7-4694-a5f3-4ce4dad69f78,Part 1,2017-02-11T00:00:00,351,,R.D. Congo,KIN,,fb02854e-a4ce-4898-a87f-4d6b2508709a,Katanga,ZER-LVIII,,,2010-08-10T15:35:05
807,2015-08-16T01:00:00,12163,65288, KIN/20100810/142003,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,4c706657-ecfe-4630-816c-81332d2d2b31,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/28",c9743799-059e-4d66-a528-818f8325d48a,Part 1,2017-02-11T00:00:00,161,,R.D. Congo,KIN,,d8a67579-2c7b-4fb5-8d6c-b74106a30b32,Katanga,ZER-LIV,,,2010-08-10T15:20:03
808,2015-08-16T01:00:00,12184,65290, KIN/20100810/143501,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,af6bbe3a-aa32-4a6f-aef1-c0ac6bb318b1,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S14/29",071459a8-53a6-43b7-aeb2-0a8ef5cd89ca,Part 1,2017-02-11T00:00:00,343,,R.D. Congo,KIN,,8db2d145-7bc5-4450-ad2b-96c7a119a7c3,Katanga,ZER-LVIII,,,2010-08-10T15:35:01
809,2015-08-16T01:00:00,12186,65291, KIN/20100810/143503,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,e305d80a-c831-4975-963e-e6fe0eb76b54,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S14/29",0c375d37-139b-4db8-a02c-42d7297611a3,Part 1,2017-02-11T00:00:00,290,,R.D. Congo,KIN,,42be947c-e1c4-4264-ad40-a7292cd1c7e7,Katanga,ZER-LVIII,,,2010-08-10T15:35:03
810,2015-08-16T01:00:00,12178,65292, KIN/20100810/143003,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Inscription de la prorogation de la durée de validité:16/12/2013
Archivage Electronique",,Permis de Recherches (AS),Active,Actif,0bddac8a-ed67-497f-9f38-88ea9914af59,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S13/28",ef56e67b-5c26-41ae-b918-89107593b366,Part 1,2017-02-11T00:00:00,272,,R.D. Congo,KIN,,5af895bc-d2bf-40b2-a740-37b102996ee3,Katanga,ZER-LIV,,,2010-08-10T15:30:03
811,2015-08-16T01:00:00,12190,65293, KIN/20100810/143507,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,ab1dfba3-9f74-459f-be32-09499bd90a5d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S14/28, S14/29",71ac5974-b723-4485-833b-299d7859012a,Part 1,2017-02-11T00:00:00,285,,R.D. Congo,KIN,,852fae9f-71e2-431a-88cf-ef6a97944846,Katanga,ZER-LVIII,,,2010-08-10T15:35:07
812,2015-08-16T01:00:00,12182,65294, KIN/20100810/143007,SODIFOR SPRL (100%),Recherches,,,,,,,0,Carré,,,"Archivage electronique:16/12/2013
prorogation de la durée de validité:16/08/2015 au 11/02/2017",,Permis de Recherches (AS),Active,Actif,b2f5c958-54a4-4c00-a794-35be227bd6b7,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Sakania; S14/29",e1a7a132-0d7c-47a0-816c-3531156f8cad,Part 1,2017-02-11T00:00:00,400,,R.D. Congo,KIN,,968bb185-fb40-429b-ac78-176d555ba43b,Katanga,ZER-LVIII,,,2010-08-10T15:30:07
813,2010-10-19T01:00:00,12203,65297, KIN/20100820/144801,SOCIETE D'EXPLOITATION DES GISEMENTS DE MALEMBA NKULU (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,18c87478-a433-4560-bd1d-ffee9a617d64,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; S8/26",a1d58781-db11-4667-8c20-feb1950a0db5,Part 1,2015-10-18T01:00:00,294,,R.D. Congo,KIN,,33ea596c-afd4-41d5-9da2-6ea6865711b1,Katanga,,,,2010-08-20T15:48:01
814,2010-10-19T01:00:00,12204,65298, KIN/20100820/144802,SOCIETE D'EXPLOITATION DES GISEMENTS DE MALEMBA NKULU (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,38e0f912-1279-410c-80e8-618573788236,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Bukama, Malemba-Nkulu; S8/26, S9/26",9c8fa8ae-a398-40ae-9d5b-798e8ed03644,Part 1,2015-10-18T01:00:00,259,,R.D. Congo,KIN,,32f8ba06-8a4c-4e9f-9c6c-e9f93f2a8a20,Katanga,,,,2010-08-20T15:48:02
815,2011-04-08T01:00:00,12424,65556, KIN/20110113/100001,CHEMAF KATANGA MINING SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,096f7ce6-3f87-4013-853f-bd11e8b5078e,PR (AS),"Congo, DRC; Katanga; Kolwezi; Lubudi; S11/25",a11fa03d-9532-4c19-804a-741faefa7e46,Part 1,2016-04-07T01:00:00,39,,R.D. Congo,KIN,,0e337079-d760-401f-9e03-23da47788f2b,Katanga,,,,2011-01-13T10:00:01
816,2011-02-07T00:00:00,12198,65560, KIN/20030519/000000,KALONGWE MINING SA (100%),Recherches,,,,,,,1,Carré,,,sur instruction du DT/T,,Permis de Recherches (AS),Active,Actif,2113beb6-addc-4e47-8ca7-aac28dd67497,PR (AS),"Congo, DRC; Katanga; Kolwezi; S12/25",ed155f71-c999-41cc-a76a-214855fd7a7d,Part 1,2015-04-12T01:00:00,10,,R.D. Congo,KIN,,6118ecca-6dfc-46af-82c4-583002eea8d7,Katanga,,,,2003-05-19T01:00:00
817,2011-02-07T00:00:00,12356,65595, KIN/20101130/115720,DA FEI MINING Sprl (100%),Recherches,,,,,,,0,Carré,,,"sur instruction du DT/T
Paiement régularisé, cfr Dir.Fin.
Admin_28/04/2014",,Permis de Recherches (AS),Active,Actif,f8d60c6b-b80d-4dc8-a7c9-15af13b2fc54,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kasenga; S11/27",f0c389e1-351b-4cbe-bbcd-14adf9e5463f,Part 1,2016-02-06T00:00:00,42,,R.D. Congo,KIN,,bd5c5cf5-57cc-4f28-b011-b421892e73e7,Katanga,,,,2010-11-30T11:57:20
818,2013-08-24T01:00:00,12374,65597, KIN/20101207/143000,Emile KANENGELE NGOYA MUSUYA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,88d9965e-aaf2-4987-a6d5-fe8d7a448f73,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S7/28",fc983ee9-df81-40a2-a36f-59b3580e9194,Part 1,2018-08-23T01:00:00,4,,R.D. Congo,KIN,,81fead41-6d0b-48f5-a97d-1a9190cd813d,Katanga,,,,2010-12-07T14:30:00
819,2011-05-03T01:00:00,12386,65600, KIN/20101208/145400,KISENGO MINING (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,b4c057b4-63b1-4791-aaa9-f46c55c4d76c,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S6/28",37fe290c-b953-4f74-b366-1fc7fbcb01b9,Part 1,2016-05-02T01:00:00,2,,R.D. Congo,KIN,,f8d29247-6c30-4c94-ae16-f2f519ad054b,Katanga,,,,2010-12-08T14:54:00
820,2011-05-03T01:00:00,12387,65601, KIN/20101208/145500,KISENGO MINING (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,6d3d60a7-95d9-4fba-9f48-9c413e5f26f1,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S6/28",2e2559f0-c4fa-4756-b423-f2ee32ced162,Part 1,2016-05-02T01:00:00,2,,R.D. Congo,KIN,,a5fae396-e46e-4371-a73b-5d887f71925b,Katanga,,,,2010-12-08T14:55:00
821,2011-02-07T00:00:00,12357,65604, KIN/20101130/115730,DA FEI MINING Sprl (100%),Recherches,,,,,,,0,Carré,,,"sur instruction du DT/T
Paiement régularisé, cfr Dir.Fin.
Admin_28/04/2014",,Permis de Recherches (AS),Active,Actif,f3553af0-e15f-453a-989f-c5e8a1011c0d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; S12/26",946115a9-e21a-4c9a-b89a-391a3257cd10,Part 1,2016-02-06T00:00:00,36,,R.D. Congo,KIN,,723d2f38-28e3-48a7-a764-af5093de799a,Katanga,,,,2010-11-30T11:57:30
822,2011-02-07T00:00:00,12421,65642, KIN/20110106/102100,Nono SUMBA MUGANZA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,501df754-d3ee-46bc-a02d-aa23ed857d0e,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",27ca0935-9988-454e-bb32-efd9bc2247c7,Part 1,2016-02-06T00:00:00,48,,R.D. Congo,KIN,,e0c36a1b-48c6-4f71-b4e4-a62b820e1870,Katanga,,,,2011-01-06T10:21:00
823,2011-04-08T01:00:00,12423,65644, KIN/20110113/100000,Brigitte MBOMBA BOMPOLONGA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,65313acb-80ed-4565-8806-34f151d2df4c,PR (AS),"Congo, DRC; Katanga; Kolwezi; S11/25",944312a0-181a-4d39-841b-40b37c2b3fd7,Part 1,2016-04-07T01:00:00,6,,R.D. Congo,KIN,,9deca3a2-8b55-4094-889f-1c2acc3de49f,Katanga,,,,2011-01-13T10:00:00
824,2011-04-13T01:00:00,12422,65649, KIN/20110111/100000,Godefroid Mankumbwa Yasupa (100%),Recherches,,,,,,,0,Carré,,,"INSCRIPTION DU CONTRAT D'OPTION:08/08/2012
archivage électronique",,Permis de Recherches (AS),Active,Actif,896f1b04-b0c2-4a9c-a034-c3a8abe273f1,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Kipushi; S12/27",3729199d-70f8-4009-a0d2-4486c9bc6563,Part 1,2016-04-12T01:00:00,40,,R.D. Congo,KIN,,ed470f69-55da-456b-92bf-84dd194e7ece,Katanga,,,,2011-01-11T10:00:00
825,2011-08-29T01:00:00,12443,65664, KIN/20110119/142700,SOCIETE MINIERE DE MITWABA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,9aa6684d-917b-477a-9f8b-0edb0efb333e,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba, Pweto; S9/27",d552f529-2381-45b9-8407-70daf2de2de7,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,9175f0b4-5b3e-48ee-9e7c-947fafb3df4f,Katanga,,,,2011-01-19T14:27:00
826,2011-08-29T01:00:00,12445,65665, KIN/20110119/142900,SOCIETE MINIERE DE MITWABA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,c2b448c1-e168-41a3-ba91-6ec2595cc784,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; Tanganyika; Manono; S9/27",8c6fce25-5bb8-4032-ba20-632b359d95cc,Part 1,2016-08-28T01:00:00,400,,R.D. Congo,KIN,,9032737d-8b55-4c43-9c4d-fd44b5326fbc,Katanga,,,,2011-01-19T14:29:00
827,2011-08-29T01:00:00,12439,65666, KIN/20110119/142300,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,5600796a-d16a-4ff2-9272-6dbd5ae409e9,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kongolo; S6/27",c8fa50d1-a20b-4a78-a272-42409d73c231,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,8f35d6a2-6a6b-4d11-aa69-7eacbfaef92d,Katanga,,,,2011-01-19T14:23:00
828,2011-08-29T01:00:00,12440,65667, KIN/20110119/142400,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,9a9abc96-7b6c-4d8e-8421-b973462bea1a,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kongolo, Nyunzu; S6/27",172a2b1b-5161-4e16-8327-9d2d9ef5b60a,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,f5b54d27-90c6-4a81-a653-f269a6301918,Katanga,,,,2011-01-19T14:24:00
829,2011-08-29T01:00:00,12458,65668, KIN/20110119/144200,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,eafbd67f-66f0-4a69-aa45-666fb333c195,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; Haut-Lomami; Malemba-Nkulu; S9/27",c768ebb7-e5c9-4bc9-9c66-3c7685dab385,Part 1,2016-08-28T01:00:00,252,,R.D. Congo,KIN,,7abbd8df-83e0-4e6e-9f96-6e297fc5ea41,Katanga,,,,2011-01-19T14:42:00
830,2011-08-29T01:00:00,12438,65669, KIN/20110119/142200,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,22bae4e0-67a2-4fa9-8965-7b92198bbd1f,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kongolo; S6/27",fcbaef1e-23b6-434c-9686-4ff46107a665,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,48462552-fcb7-4a47-8943-4d2c52f0058e,Katanga,,,,2011-01-19T14:22:00
831,2011-08-29T01:00:00,12442,65670, KIN/20110119/142600,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,41ed85df-ae80-45bb-931d-df8a4ee1a441,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S8/28",b2284027-97b3-4732-9bf5-a598016c8ab6,Part 1,2016-08-28T01:00:00,192,,R.D. Congo,KIN,,1b39d9bc-81b6-4b31-a55f-d7d26d7be1fc,Katanga,,,,2011-01-19T14:26:00
832,2011-08-29T01:00:00,12444,65671, KIN/20110119/142800,SOCIETE MINIERE DE MITWABA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,682694c4-0566-4596-91d0-3561bb8a676d,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; S9/27",3e09e62c-f12e-40fe-88c9-24603db06bae,Part 1,2016-08-28T01:00:00,324,,R.D. Congo,KIN,,6ba92b29-af7e-431f-ab97-238a5daa92b8,Katanga,,,,2011-01-19T14:28:00
833,2011-08-29T01:00:00,12447,65672, KIN/20110119/143100,TANGANYIKA MINING SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,cb4e6c4e-8838-457d-89a1-d73d061b99b2,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; Tanganyika; Manono; S8/27",32f8e854-bd88-4743-916f-5d7b089898a6,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,a3e32e96-1d2d-406e-b34f-9606c5945b52,Katanga,,,,2011-01-19T14:31:00
834,2011-08-29T01:00:00,12450,65673, KIN/20110119/143400,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,40c97714-840a-4aae-b7bd-2a8a0d331d12,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Bukama, Malemba-Nkulu; S9/26",be2da982-fa05-48c1-8ecf-42a86c671ecf,Part 1,2016-08-28T01:00:00,151,,R.D. Congo,KIN,,2d4e2092-d75d-4795-843d-54df83234acc,Katanga,,,,2011-01-19T14:34:00
835,2011-08-29T01:00:00,12454,65674, KIN/20110119/143800,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,ea879c05-26b6-46d7-9478-59607bf44537,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; S8/26",6368b575-54dd-4314-8483-86c5a3ab372f,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,69b9a2b9-99c7-4c9b-a4bf-687dcfd4b4d0,Katanga,,,,2011-01-19T14:38:00
836,2011-08-29T01:00:00,12437,65675, KIN/20110119/142100,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,4c432f81-b2ca-4837-bacb-3290a11a81e3,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kongolo; S6/27",e4833c32-192f-4107-b374-40df0b88d1d0,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,b5d5998a-bba4-4003-b482-ddcd71ad6fc4,Katanga,,,,2011-01-19T14:21:00
837,2011-08-29T01:00:00,12441,65676, KIN/20110119/142500,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,6b470b48-12d9-4ef1-bff3-ee19f862dd02,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S6/27",dac4db93-4a78-44a4-a925-708f9e853bc8,Part 1,2016-08-28T01:00:00,273,,R.D. Congo,KIN,,12486c3b-4656-4fb8-9958-4cfc17a84609,Katanga,,,,2011-01-19T14:25:00
838,2011-08-29T01:00:00,12449,65677, KIN/20110119/143300,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,e9ae9a94-d5cb-4c74-9d89-096c88aec3b1,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S6/28",8e3e77e2-4e14-4fe1-8080-493152484b62,Part 1,2016-08-28T01:00:00,180,,R.D. Congo,KIN,,d8fc6baa-0183-4571-9f28-1d2e09eb1845,Katanga,,,,2011-01-19T14:33:00
839,2011-08-29T01:00:00,12452,65678, KIN/20110119/143600,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,sur instruction du DT/T,,Permis de Recherches (AS),Active,A déchoir pour non paiement,a42fbdaa-74c9-4efd-ace4-fffddbac69eb,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S8/28",1116c1e4-701d-4391-aedf-16ffcf951b3e,Part 1,2016-08-28T01:00:00,210,,R.D. Congo,KIN,,7fd65924-9620-4daf-a435-6929421f92f6,Katanga,,,,2011-01-19T14:36:00
840,2011-08-29T01:00:00,12453,65679, KIN/20110119/143700,TANGANYIKA MINING SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,16cfdee9-bd79-4800-98d5-badc53b7ee4d,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; Tanganyika; Manono; S8/27",b88cc585-bce0-4985-83a6-8454de45a736,Part 1,2016-08-28T01:00:00,400,,R.D. Congo,KIN,,91ababf7-b70b-4fcd-a25d-664464d60748,Katanga,,,,2011-01-19T14:37:00
841,2011-08-29T01:00:00,12456,65680, KIN/20110119/144000,SOCIETE MINIERE DE MITWABA (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,dde336e5-0f13-426d-a196-8cf9bdbc5600,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; S9/27",58ef96e1-a2cb-469a-ab53-dc50a932c4af,Part 1,2016-08-28T01:00:00,356,,R.D. Congo,KIN,,04924c6d-c710-4753-97a4-ac44e70bd504,Katanga,,,,2011-01-19T14:40:00
842,2011-08-29T01:00:00,12448,65681, KIN/20110119/143200,TANGANYIKA MINING SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,77713f9d-ca6b-4893-b290-a70feb9df641,PR (AS),"Congo, DRC; Katanga; Tanganyika; Manono; S8/27",3d3c1f1c-aba6-420f-a541-0c85b484be60,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,c8367d29-7444-4729-a064-457ce7633d09,Katanga,,,,2011-01-19T14:32:00
843,2011-08-29T01:00:00,12455,65683, KIN/20110119/143900,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,cdaa6d4d-a603-434b-9ff9-d70d93cfba19,PR (AS),"Congo, DRC; Katanga; Haut-Lomami; Malemba-Nkulu; S8/27, S9/27",86a5a6d7-6988-44eb-bb20-c92632edc746,Part 1,2016-08-28T01:00:00,471,,R.D. Congo,KIN,,50418273-d725-4dcf-b725-990b110d0142,Katanga,,,,2011-01-19T14:39:00
844,2011-08-29T01:00:00,12461,65684, KIN/20110119/144500,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,a2991f8c-6876-4d75-9efc-a8bab94b613e,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S6/27",17827742-0bc4-4377-a63e-d756cf692cc6,Part 1,2016-08-28T01:00:00,88,,R.D. Congo,KIN,,210d4a69-ac3a-4d0d-a090-333c64e245bb,Katanga,,,,2011-01-19T14:45:00
845,2011-08-29T01:00:00,12462,65685, KIN/20110119/144600,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,723c4018-686d-45dd-bba8-9b4b6d8b1513,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kongolo; S6/27",d408dc9d-ff22-4906-b130-6af8aa0b8695,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,ef25142a-4408-4cb3-b663-e3d2b1e8d815,Katanga,,,,2011-01-19T14:46:00
846,2011-08-29T01:00:00,12463,65686, KIN/20110119/144700,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,dbc237fa-a89b-4553-b921-f697a72ffeee,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kongolo; S6/27",8b43e4e4-18ff-4ad2-b024-87a6f46280b8,Part 1,2016-08-28T01:00:00,460,,R.D. Congo,KIN,,7d33e19f-ae57-4932-9e8d-ba63531d1112,Katanga,,,,2011-01-19T14:47:00
847,2011-08-29T01:00:00,12459,65688, KIN/20110119/144300,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,fc98c8b0-aaba-4f37-9aa6-d7a1a97038a1,PR (AS),"Congo, DRC; Katanga; Haut-Katanga; Mitwaba; Haut-Lomami; Malemba-Nkulu; S9/27",91b02401-d5f3-4219-a859-555c563300af,Part 1,2016-08-28T01:00:00,302,,R.D. Congo,KIN,,dd363f34-4a9f-4987-b15f-b6e3447f2bdd,Katanga,,,,2011-01-19T14:43:00
848,2011-08-29T01:00:00,12460,65689, KIN/20110119/144400,LA CONGOLAISE D'EXPLOITATION MINIERE (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif,6d3f93b7-30fe-4fab-8494-efe6215f8d62,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S6/27",c8aac5e1-7b19-46e7-9b70-dcab315abfcc,Part 1,2016-08-28T01:00:00,200,,R.D. Congo,KIN,,788fa507-cebc-4594-9d62-96d42ef5b406,Katanga,,,,2011-01-19T14:44:00
849,2011-05-03T01:00:00,12431,65690, KIN/20110119/130100,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Cession Totale,a3aaac0b-8218-4dde-89fd-ee61e994bb17,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S7/28",45935373-c61f-458b-82c8-2458f717e8cc,Part 1,2016-05-02T01:00:00,66,,R.D. Congo,KIN,,4a23d7e9-487b-4a06-b178-a5f834170256,Katanga,,,,2011-01-19T13:01:00
850,2011-05-03T01:00:00,12430,65694, KIN/20110119/130000,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Cession Totale,1419d9ca-f874-4ad5-964a-c2b3d638be6f,PR (AS),"Congo, DRC; Katanga; Tanganyika; Nyunzu; S7/28",d12d6dd7-e30d-43ab-909f-10d6b95396d5,Part 1,2016-05-02T01:00:00,216,,R.D. Congo,KIN,,c5804115-48aa-44a9-a9b9-fac6b0074340,Katanga,,,,2011-01-19T13:00:00
851,2013-09-24T01:00:00,12432,65695, KIN/20110119/130200,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,0,Carré,,,"Correction de l'Instruction cadastrale selon lettre N°Réf:CAMI/DG/2356/2011 du 11/11/2011 portant recours contre erreur matérielle.(Cfr DT/R)
Admin_13/12/2011.",,Permis de Recherches (AS),Active,Actif,1a98b770-3fe4-44c6-988e-78656ead83d6,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie, Nyunzu; S7/28",d8baacf0-1545-4368-9079-68e21295ef93,Part 1,2018-09-23T01:00:00,220,,R.D. Congo,KIN,,445de22f-6895-4a0b-8b93-e2f3f270bc40,Katanga,,,,2011-01-19T13:02:00
852,2011-05-03T01:00:00,12433,65696, KIN/20110119/130300,MINING MINERAL RESOURCES SPRL (100%),Recherches,,,,,,,0,Carré,,,,,Permis de Recherches (AS),Active,Actif-En cours de Cession Totale,b1170414-aa24-4863-9b96-bc50540f74dd,PR (AS),"Congo, DRC; Katanga; Tanganyika; Kalemie, Nyunzu; S7/28",7421945e-1d5d-4a9e-99cd-e27d2d89e4ae,Part 1,2016-05-02T01:00:00,440,,R.D. Congo,KIN,,f87d80d6-1d1c-4c84-843d-5db89085cfba,Katanga,,,,2011-01-19T13:03:00
