id,status,dtegranted,archived,code,LayerName,objectid,areaunit,dteapplied,LayerID,commodities,part,parties,dteexpires,areavalue,type,commoditiescd
1282,Active,2013-11-22T00:00:00,False,ML 500/2013,Active ML Licenses,55499,Square Kilometres,2009-06-24T11:38:00,1,Limestone,Part 1,Tanga Cement Company Limited (100%),2023-11-21T00:00:00,1.18,Mining Licence - Industrial Minerals,LST
1283,Active,1997-10-16T01:00:00,False,ML 25/97,Active ML Licenses,55708,Square Kilometres,,1,Limestone,Part 1,Tanzania Portland Cement Company Limited (100%),2022-10-15T01:00:00,0.042,Mining Licence - Industrial Minerals,LST
1284,Active - In Default,2009-06-12T01:00:00,False,ML 371/2009,Active ML Licenses,47874,Square Kilometres,2008-12-15T12:22:00,1,Bauxite,Part 1,Willy Enterprises & Company Limited (100%),2019-06-11T01:00:00,0.49,Mining Licence - Industrial Minerals,AlB
1285,Active - In Default,2008-09-03T01:00:00,False,ML 341/2008,Active ML Licenses,47898,Hectares,2000-01-01T00:00:00,1,Gold,Part 1,Zakaria Saiza & Partner (100%),2018-09-02T01:00:00,9.32,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1286,Pending Transfer,2004-11-23T00:00:00,False,ML 184/2004,Active ML Licenses,49707,Square Kilometres,,1,Gold,Part 1,Mgaka Gold Mines Limited (100%),2014-11-22T00:00:00,0.2434,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1287,Active,2001-10-19T01:00:00,False,ML 114/2001,Active ML Licenses,49879,Square Kilometres,2000-01-01T10:10:00,1,Salt,Part 1,H.J. Stanley & Sons Limited (100%),2021-10-18T01:00:00,0.2,Mining Licence - Building Materials,Salt
1288,Active,2003-06-06T01:00:00,False,ML 149/2003,Active ML Licenses,50002,Square Kilometres,1999-08-27T01:00:00,1,Kaolin,Part 1,Pugu Kaolin Mines Limited (100%),2023-06-05T01:00:00,2.47,Mining Licence - Industrial Minerals,CLY3
1289,Active - In Default,2008-09-03T01:00:00,False,ML 332/2008,Active ML Licenses,56928,Hectares,2000-02-27T08:00:00,1,Gold,Part 1,B. K. Allied Operations (100%),2018-09-02T01:00:00,8.42,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1290,Active - In Default,2008-09-03T01:00:00,False,ML 324/2008,Active ML Licenses,57076,Hectares,2000-06-28T01:00:00,1,Gold,Part 1,Mathias Odeki & Partners (100%),2018-09-02T01:00:00,9.57,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1291,Active - In Default,2009-05-14T01:00:00,False,ML 375/2009,Active ML Licenses,57271,Square Kilometres,2004-10-13T11:30:00,1,Galena,Part 1,Splendour International Investment (T) Company Limited  (100%),2019-05-13T01:00:00,0.1,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Galena
1292,Active,2006-11-16T00:00:00,False,ML 242/2006,Active ML Licenses,57348,Square Kilometres,2005-06-01T12:00:00,1,Building Materials,Part 1,Marmo E. Granito Mines (T) Limited (100%),2016-11-15T00:00:00,0.5059,Mining Licence - Building Materials,BM
1293,Active - In Default,2008-09-03T01:00:00,False,ML 335/2008,Active ML Licenses,57373,Hectares,2004-01-01T00:00:00,1,Gold,Part 1,"Elias Mwinangwa (25%), Juma Mashimba (25%), Shekel Robert (25%), Gaspa Shayo (25%)",2018-09-02T01:00:00,2.7,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1294,Active,2009-06-12T01:00:00,False,ML 367/2009,Active ML Licenses,57683,Square Kilometres,2008-12-15T12:22:00,1,Bauxite,Part 1,Willy Enterprises & Company Limited (100%),2019-06-11T01:00:00,0.38,Mining Licence - All Minerals other than Building Materials and Gemstones (MA 1998),AlB
1295,Active,2012-01-20T00:00:00,False,ML 457/2012,Active ML Licenses,58858,Square Kilometres,2010-12-08T12:00:00,1,All minerals other than building materials or gemstones,Part 1,Shanta Mining Company Limited (100%),2022-01-19T00:00:00,9.83,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",AoBG
1296,Active,2012-01-20T00:00:00,False,ML 455/2012,Active ML Licenses,58862,Square Kilometres,2010-12-08T12:00:00,1,All minerals other than building materials or gemstones,Part 1,Shanta Mining Company Limited (100%),2022-01-19T00:00:00,9.98,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",AoBG
1297,Active,2005-04-21T01:00:00,False,ML 210/2005,Active ML Licenses,56351,Square Kilometres,2005-01-07T00:00:00,1,Building Materials,Part 1,Marmo E. Granito Mines (T) Limited (100%),2015-04-20T01:00:00,0.5,Mining Licence - Building Materials,BM
1298,Active - In Default,2005-02-10T00:00:00,False,GML 200/2005,Active ML Licenses,56390,Square Kilometres,2005-01-10T08:00:00,1,Gemstones,Part 1,Mindex Invest Limited (100%),2015-02-09T00:00:00,0.99,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1299,Active,2000-07-05T01:00:00,False,ML 72/2000,Active ML Licenses,56419,Square Kilometres,2000-03-03T10:10:00,1,Cement Rock (Natural),Part 1,Tanga Cement Company Limited (100%),2020-07-04T01:00:00,0.35,Mining Licence - Industrial Minerals,CER
1300,Conversion Application,,False,PM_1930_3,Active ML Licenses,56443,Square Kilometres,2005-03-08T00:00:00,1,Building Materials,Part 1,Marmo E. Granito Mines (T) Limited (100%),,0.32,Mining Licence - Gemstones (MA 1998),BM
1301,Active,2004-05-24T01:00:00,False,ML 172/2004,Active ML Licenses,56502,Square Kilometres,2003-12-21T00:00:00,1,All minerals other than building materials or gemstones,Part 1,Grencker LTA Earth Works Limited (100%),2014-05-23T01:00:00,0.01,Mining Licence - All Minerals other than Building Materials and Gemstones (MA 1998),AoBG
1302,Active - In Default,2004-09-29T01:00:00,False,GML 186/2004,Active ML Licenses,56611,Square Kilometres,2000-10-21T08:30:00,1,Gemstones,Part 1,Gem and Rock Ventures Company Limited (100%),2014-09-28T01:00:00,0.0,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1303,Active - In Default,2005-11-07T00:00:00,False,ML 231/2005,Active ML Licenses,56715,Square Kilometres,2005-08-05T03:45:00,1,Building Materials,Part 1,Tanzanite Construction Company Limited (100%),2015-11-06T00:00:00,0.45,Mining Licence - Building Materials,BM
1304,Active,2000-04-19T01:00:00,False,ML68B/99,Active ML Licenses,56764,Square Kilometres,,1,All minerals other than building materials or gemstones,Part 1,Zablon Limited (100%),2020-04-18T01:00:00,7.04,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",AoBG
1305,Active,2010-06-04T01:00:00,False,ML 392/2010,Active ML Licenses,58495,Square Kilometres,2009-02-12T02:40:00,1,All minerals other than building materials or gemstones,Part 1,Even Enterprises Company Limited (100%),2020-06-03T01:00:00,0.12,Mining Licence - Building Materials (MA 1998),AoBG
1306,Active,1999-09-13T01:00:00,False,ML47/99,Active ML Licenses,58513,Square Kilometres,1999-09-13T01:00:00,1,Building Materials,Part 1,Ujenzi/Impresa Eng. Fortunato (100%),2002-09-12T01:00:00,0.36,Mining Licence - Building Materials,BM
1307,Active - In Default,2009-12-31T00:00:00,False,ML 384/2009,Active ML Licenses,58580,Square Kilometres,2009-03-16T13:06:00,1,Gold,Part 1,Mineral Extraction Technologies Limited (100%),2019-12-30T00:00:00,0.08,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1308,Active - In Default,2008-09-03T01:00:00,False,ML 333/2008,Active ML Licenses,58624,Hectares,,1,Gold,Part 1,B. K. Allied Operations (100%),2018-09-02T01:00:00,8.91,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1309,Active,2001-10-02T01:00:00,False,GML 101/2001,Active ML Licenses,59367,Square Kilometres,2000-01-01T10:10:00,1,Gemstones,Part 1,Motel Honolulu Company Ltd (100%),2011-10-01T01:00:00,0.2,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1310,Active,2004-12-01T00:00:00,False,ML 195/2004,Active ML Licenses,46432,Square Kilometres,2004-11-18T00:00:00,1,Building Materials,Part 1,Itiso Granite Company Limited (100%),2014-11-30T00:00:00,0.47,Mining Licence - Building Materials,BM
1311,Active,2004-07-23T01:00:00,False,GML 180/2004,Active ML Licenses,51668,Square Kilometres,2002-08-22T01:00:00,1,Gemstones,Part 1,Paradiso Minerals (T) Limited (100%),2014-07-22T01:00:00,1.0,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1312,Active,2004-11-23T00:00:00,False,ML 183/2004,Active ML Licenses,51743,Square Kilometres,2000-03-01T08:00:00,1,Gold,Part 1,Mgaka Gold Mines Limited (100%),2014-11-22T00:00:00,0.16,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1313,Active,2001-09-28T01:00:00,False,GML 105/2001,Active ML Licenses,52022,Square Kilometres,2001-05-08T01:00:00,1,Gemstones,Part 1,Amazon Trading Company (T) Limited (100%),2011-09-27T01:00:00,1.02,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1314,Active,2000-06-27T01:00:00,False,ML 41/98,Active ML Licenses,52824,Square Kilometres,2000-06-27T01:00:00,1,Building Materials,Part 1,Tazara Zambia Railway Authority (100%),2010-06-26T01:00:00,1.66,Mining Licence - Building Materials (MA 1998),BM
1315,Active - In Default,2008-09-03T01:00:00,False,ML 316/2008,Active ML Licenses,53720,Hectares,2000-01-06T08:00:00,1,Gold,Part 1,"Kindamba  Mpangala (50%), Henry L. Tahani (50%)",2018-09-02T01:00:00,8.58,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1316,Active - In Default,2001-09-28T01:00:00,False,GML 110/2001,Active ML Licenses,53976,Square Kilometres,2001-05-08T11:10:00,1,Gemstones,Part 1,Amazon Trading Company (T) Limited (100%),2011-09-27T01:00:00,0.81,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1317,Active - In Default,2008-09-03T01:00:00,False,ML 337/2008,Active ML Licenses,54959,Hectares,,1,Gold,Part 1,Eliasi Simba (100%),2018-09-02T01:00:00,7.17,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1318,Active,2005-06-14T01:00:00,False,ML 220/2005,Active ML Licenses,55103,Square Kilometres,2005-05-12T01:00:00,1,Limestone,Part 1,Tanzania Portland Cement Company Limited (100%),2015-06-13T01:00:00,8.16,Mining Licence - Industrial Minerals,LST
1319,Active,2007-09-18T01:00:00,False,ML 277/2007,Active ML Licenses,55876,Square Kilometres,2006-12-21T14:24:00,1,Limestone,Part 1,Arm (Tanzania) Limited (100%),2017-09-17T01:00:00,2.1,Mining Licence - Industrial Minerals,LST
1320,Active - In Default,2008-09-03T01:00:00,False,ML 331/2008,Active ML Licenses,56036,Hectares,,1,Gold,Part 1,Sauda Nurdin Mrutu & Partner (100%),2018-09-02T01:00:00,8.68,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1321,Active,2009-06-12T01:00:00,False,ML 370/2009,Active ML Licenses,56057,Square Kilometres,2008-12-15T12:22:00,1,Bauxite,Part 1,Willy Enterprises & Company Limited (100%),2019-06-11T01:00:00,0.51,Mining Licence - All Minerals other than Building Materials and Gemstones (MA 1998),AlB
1322,Active,2000-05-17T01:00:00,False,ML 04/96,Active ML Licenses,56183,Square Kilometres,2000-05-17T01:00:00,1,Building Materials,Part 1,Konoike Tanzania Limited (100%),2010-05-16T01:00:00,0.0359,Mining Licence - Building Materials (MA 1998),BM
1323,Active,2011-11-22T00:00:00,False,ML 445/2011,Active ML Licenses,62217,Square Kilometres,2011-10-25T02:30:00,1,Gold,Part 1,Garland Group (T) Limited (100%),2021-11-21T00:00:00,4.25,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1324,Active,2012-01-20T00:00:00,False,ML 456/2012,Active ML Licenses,58865,Square Kilometres,2010-12-08T12:00:00,1,All minerals other than building materials or gemstones,Part 1,Shanta Mining Company Limited (100%),2022-01-19T00:00:00,9.91,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",AoBG
1325,Active,2010-09-21T01:00:00,False,ML 408/2010,Active ML Licenses,59141,Square Kilometres,2009-10-28T15:02:00,1,Gold,Part 1,Shanta Mining Company Limited (100%),2020-09-20T01:00:00,7.83,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1326,Active - In Default,1999-10-22T01:00:00,False,ML 47/1999,Active ML Licenses,59357,Square Kilometres,2009-09-24T02:42:00,1,Building Materials,Part 1,Terro Construction & Trading Co. Limited (100%),2019-10-21T01:00:00,0.36,Mining Licence - Building Materials,BM
1327,Active,2011-01-20T00:00:00,False,ML 417/2011,Active ML Licenses,59937,Square Kilometres,2000-12-26T08:00:00,1,Gold,Part 1,Gao Resources Company Limited (100%),2021-01-19T00:00:00,0.54,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1328,Active - In Default,2011-01-20T00:00:00,False,ML 418/2011,Active ML Licenses,59938,Square Kilometres,2000-12-26T08:00:00,1,Gold,Part 1,Qiansheng Investment (Tanzania) Company Limited (100%),2021-01-19T00:00:00,0.17,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1329,Active,2011-01-20T00:00:00,False,ML 419/2011,Active ML Licenses,59939,Square Kilometres,2000-12-26T08:00:00,1,Gold,Part 1,Qiansheng Investment (Tanzania) Company Limited (100%),2021-01-19T00:00:00,0.49,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1330,Active,2012-11-19T00:00:00,False,ML 470/2012,Active ML Licenses,60240,Square Kilometres,2012-07-05T09:00:00,1,Copper,Part 1,"Sino Energy Co. Limites (75%), Emmanuel Stephen Milwano (25%)",2022-11-18T00:00:00,0.99,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Cu
1331,Active,2008-06-24T01:00:00,False,ML 283/2008,Active ML Licenses,60270,Square Kilometres,2007-07-20T09:00:00,1,Dolomite,Part 1,Quarry and Stone Company Limited (100%),2018-06-23T01:00:00,0.43,Mining Licence - Building Materials,DOL
1332,Active,2011-08-20T01:00:00,False,ML 438/2011,Active ML Licenses,61476,Square Kilometres,2010-07-01T15:42:00,1,Building Materials,Part 1,Terro Construction and Trading Company Limited (100%),2021-08-19T01:00:00,0.02,Mining Licence - Building Materials (MA 1998),BM
1333,Active,2010-10-30T01:00:00,False,ML 414/2010,Active ML Licenses,63106,Square Kilometres,2007-06-05T12:16:00,1,Gemstones,Part 1,Mandlethu Tanzania Group Limited (100%),2020-10-29T00:00:00,0.02,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1334,Active,2013-08-16T01:00:00,False,ML 499/2013,Active ML Licenses,63318,Square Kilometres,2012-05-11T14:30:00,1,Gold,Part 1,Pacco Gems Limited (100%),2023-08-15T01:00:00,9.3,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1335,Active,2013-10-11T01:00:00,False,ML 485/2013,Active ML Licenses,63320,Square Kilometres,2012-05-11T14:30:00,1,Gold,Part 1,Pacco Gems Limited (100%),2023-10-10T01:00:00,9.52,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1336,Active,2013-10-11T01:00:00,False,ML 486/2013,Active ML Licenses,63323,Square Kilometres,2012-05-11T14:30:00,1,Gold,Part 1,Pacco Gems Limited (100%),2023-10-10T01:00:00,9.47,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1337,Active,2013-03-20T00:00:00,False,ML 482/2013,Active ML Licenses,63732,Square Kilometres,2012-07-13T15:17:00,1,Limestone,Part 1,Sungura Cement Company Limited (100%),2023-03-19T00:00:00,3.09,Mining Licence - Industrial Minerals,LST
1338,Active,2011-06-03T01:00:00,False,ML 430/2011,Active ML Licenses,63966,Square Kilometres,2000-01-04T08:00:00,1,Gold,Part 1,Mara Mine Development Limited (100%),2021-06-02T01:00:00,0.38,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1339,Active - In Default,2011-12-08T00:00:00,False,ML 447/2011,Active ML Licenses,63996,Square Kilometres,2010-12-15T09:45:00,1,Sand,Part 1,Bulyanhulu Gold MineLimited (100%),2021-12-07T00:00:00,0.3,Mining Licence - Building Materials,Sand
1340,Active,2005-04-21T01:00:00,False,ML 213/2005,Active ML Licenses,65400,Square Kilometres,2005-01-07T08:40:00,1,Building Materials,Part 1,Marmo E. Granito Mines (T) Limited (100%),2015-04-20T01:00:00,0.5,Mining Licence - Building Materials,BM
1341,Active - In Default,2011-10-27T01:00:00,False,ML 442/2011,Active ML Licenses,59400,Square Kilometres,2011-05-31T13:30:00,1,Pozzolana,Part 1,Tanga Cement Company Limited (100%),2021-10-26T01:00:00,1.78,Mining Licence - Industrial Minerals,Pozzolana
1342,Active,2009-05-18T01:00:00,False,GML 376/2009,Active ML Licenses,59493,Square Kilometres,2005-06-06T08:30:00,1,Gemstones,Part 1,Mwanangwa Diamond Mines Limited (100%),2019-05-17T01:00:00,1.0,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1343,Active,2008-06-24T01:00:00,False,ML 307/2008,Active ML Licenses,59720,Hectares,2000-06-05T17:27:00,1,Gold,Part 1,Ezekiel Makula (100%),2018-06-23T01:00:00,8.37,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1344,Active,2008-12-05T00:00:00,False,ML 347/2008,Active ML Licenses,59785,Square Kilometres,2008-09-12T09:00:00,1,Copper,Part 1,Borega Minerals Export and Import (100%),2018-12-04T00:00:00,0.19,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Cu
1345,Active,2007-10-26T01:00:00,False,ML 279/2007,Active ML Licenses,67472,Hectares,2007-07-05T05:05:00,1,Galena,Part 1,Splendour International Investment (T) Company Limited  (100%),2017-10-25T01:00:00,10.0,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Galena
1346,Active - In Default,2012-02-20T00:00:00,False,ML 467/2012,Active ML Licenses,69215,Square Kilometres,2011-03-09T11:40:00,1,Copper,Part 1,"Sadick P. Mwasegile (33%), Paulo Sungura (33%), Shukuru Atilio (33%)",2022-02-19T00:00:00,1.06,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Cu
1347,Active,2010-09-29T01:00:00,False,ML 411/2010,Active ML Licenses,65025,Square Kilometres,2000-05-11T01:00:00,1,Gold,Part 1,"Simon Kapufi (50%), Sossi Matentele (50%)",2020-09-28T01:00:00,0.18,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1348,Active,2013-02-11T00:00:00,False,ML 479/2012,Active ML Licenses,66230,Square Kilometres,2012-02-23T14:45:00,1,Gold,Part 1,GBA Mining Company Limited (100%),2023-02-10T00:00:00,0.55,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1349,Active,2013-02-11T00:00:00,False,ML 478/2012,Active ML Licenses,66231,Square Kilometres,2012-02-23T14:45:00,1,Gold,Part 1,GBA Mining Company Limited (100%),2023-02-10T00:00:00,2.44,"Mining Licence - Metallic Minerals, Energy Minerals and Kimberlitic Diamonds",Au
1350,Active,2010-10-30T01:00:00,False,ML 415/2010,Active ML Licenses,66467,Square Kilometres,2007-08-20T11:00:00,1,Gemstones,Part 1,Mandlethu Tanzania Group Limited (100%),2020-10-29T00:00:00,0.04,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1351,Active,2010-10-30T01:00:00,False,ML 416/2010,Active ML Licenses,66629,Square Kilometres,2009-04-16T10:01:00,1,Gemstones,Part 1,Mandlethu Tanzania Group Limited (100%),2020-10-29T00:00:00,0.2,Mining Licence - Gemstones excl Kimberlitic Diamond ,Gem
1352,Active - In Default,2013-06-20T01:00:00,False,ML 490/2013,Active ML Licenses,67900,Square Kilometres,2012-07-06T14:54:00,1,"Graphite, Marble, Tanzanite",Part 1,"Tanzanite One Mining Limited (50%), State Mining Corporation (50%)",2023-06-19T01:00:00,7.6,Mining Licence - Industrial Minerals,"GRF, MBL, Tnite"
