id,status,dtegranted,code,objectid,dteapplied,LayerID,commodities,parties,dteexpires,LayerName,type,commoditiescd
803,Application,,"M/7626, KIBWEZI 4",830,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
804,Application,,TEST DEMO SPL,831,2013-01-30T09:01:32,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
805,Application,,"M/7626, KIBWEZI 6",834,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
806,Application,,"M/7626, KIBWEZI 7",835,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
807,Application,,"M/7626, KIBWEZI 8",836,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
808,Application,,"M/7626, KIBWEZI 9",837,2013-01-17T08:11:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
809,Approved for Granting,,SPL/1033,839,2010-10-07T10:55:18,3,"COPPER, GOLD, IRON ORE, NICKEL",,,Applications,Special Prospecting License,"Au, Cu, Fe, Ni"
810,Application,,1909,840,2004-05-04T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
811,Application,,1911,841,2004-09-21T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
812,Application,,1910,842,2004-09-21T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
813,Application,,1686,843,1998-04-15T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
814,Application,,1684,844,1998-01-05T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
815,Application,,2264,845,2011-12-23T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
816,Application,,2070,846,2008-12-18T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
817,Approved for Granting,,SPL/1439,851,2013-12-09T09:00:00,3,"COPPER, LEAD",,,Applications,Special Prospecting License,"Cu, Pb"
818,Application,,"M/7074, Breakthrough",859,2013-02-02T14:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
819,Application,,SPL/991,861,2010-08-10T17:30:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
820,Application,,SPL/991,862,2010-08-10T17:30:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
821,Application,,SPL/991,863,2010-08-10T17:30:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
822,Application,,SPL/1335,872,2013-03-15T09:13:39,3,PRECIOUS METALS,,,Applications,Special Prospecting License,PM
823,Application,,M/7136,877,2012-03-05T12:18:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
824,Application,,Mutethia I-IV,878,2013-01-02T09:06:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
825,Application,,SPL/1331,884,2013-02-21T11:15:00,3,GYPSUM,,,Applications,Special Prospecting License,Gy
826,Application,,1129/1-10,887,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
827,Application,,1130/1-10,888,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
828,Application,,1131/1-10,889,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
829,Application,,1132/1-10,890,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
830,Application,,1133/1-10,891,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
831,Application,,1134/1-10,892,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
832,Application,,1135/1-10,893,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
833,Application,,1136/1-10,894,2013-03-14T09:00:00,3,CHROME,,,Applications,Location Licenses,Cr
834,Application,,M/7663,895,2014-03-25T15:25:56,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
835,Application,,M/7663,896,2014-03-25T15:25:56,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
836,Application,,M/7663,897,2014-03-25T15:25:56,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
837,Application,,M/7663,898,2014-03-25T15:25:56,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
838,Application,,M/7663,899,2014-03-25T15:25:56,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
839,Application,,SPL/1444,900,2014-05-06T11:04:31,3,"LEAD, MANGANESE, ZINC",,,Applications,Special Prospecting License,"Mn, Pb, Zn"
840,Application,,"m/7281,ian I",905,2013-02-25T11:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
841,Application,,"m/7281,ian II",915,2013-02-25T11:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
842,Application,,MT SINAI,918,2011-05-12T13:32:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
843,Application,,"M/7631, KAMWA",923,2013-02-18T14:45:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
844,Application,,KANA,924,2012-05-28T16:30:01,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
845,Application,,EPL/933,925,2012-09-12T17:58:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
846,Application,,EPL/933,926,2012-09-12T17:58:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
847,Application,,1908,934,2004-05-04T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
848,Application,,1657,935,1997-05-09T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
849,Application,,1656,936,1997-05-09T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
850,Application,,1924,938,2001-08-06T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
851,Application,,2071,939,2009-01-20T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
852,Application,,2072,940,2009-01-20T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
853,Application,,2073,941,2009-01-20T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
854,Application,,2074,942,2009-01-20T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
855,Application,,2060,949,2008-10-29T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
856,Application,,1685,950,1998-01-27T09:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
857,Application,,2265,951,2011-04-28T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
858,Application,,1655,952,1994-06-07T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
859,Application,,RIMIRU I,961,2013-02-05T09:56:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
860,Application,,EPL/958,985,2013-04-04T10:45:00,3,NON PRECIOUS MINERALS,,,Applications,Exclusive Prospecting License,NON
861,Application,,EPL/1000,994,2009-09-17T15:50:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
862,Application,,Berito I,999,2013-04-05T11:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
863,Application,,Berito II,1000,2013-04-05T11:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
864,Application,,Berito III,1001,2013-04-05T11:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
865,Application,,Berito IV,1002,2013-04-05T11:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
866,Application,,EPL/916,1006,2012-04-10T16:00:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
867,Approved for Granting,,EPL/891,1007,2011-04-04T10:50:00,3,"NON PRECIOUS MINERALS, PRECIOUS METALS",,,Applications,Exclusive Prospecting License,"NON, PM"
868,Approved for Granting,,SPL/1319,1011,2013-01-28T14:40:38,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
869,Application,,SPL/1333,1024,2013-03-14T12:35:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
870,Application,,SPL/1333,1025,2013-03-14T12:35:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
871,Application,,SPL/1307,1026,2013-01-10T09:00:00,3,"ALL MINERALS, MANGANESE",,,Applications,Special Prospecting License,"ALL, Mn"
872,Approved for Granting,,EPL/792,1041,2009-09-15T17:51:00,3,ALL MINERALS,,,Applications,Exclusive Prospecting License,ALL
873,Application,,Kumpa/1-10,1046,2008-09-10T15:25:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
874,Application,,Mbuva I,1047,2013-05-17T13:18:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
875,Application,,SPL/1363,1048,2013-05-07T11:30:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
876,Application,,Mbuva II,1052,2013-05-17T13:18:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
877,Application,,M/6094,1053,2013-03-12T11:30:50,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
878,Application,,SPL/1250,1054,2012-08-22T14:02:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
879,Application,,EPL/960,1059,2013-05-24T16:00:00,3,NON PRECIOUS MINERALS,,,Applications,Exclusive Prospecting License,NON
880,Approved for Granting,,SPL/831,1064,2008-04-16T15:17:25,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
881,Approved for Granting,,SPL/831,1065,2008-04-16T15:17:25,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
882,Application,,SPL/1075,1070,2011-03-28T11:01:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
883,Application,,Lamuya/1-6,1074,2013-05-17T17:03:23,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
884,Application,,SPL/1202,1077,2012-03-13T09:56:00,3,NON PRECIOUS MINERALS,,,Applications,Special Prospecting License,NON
885,Application,,Shangongo/1-7,1086,2013-05-17T17:03:23,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
886,Application,,JOSA II/1-10,1088,2013-06-10T15:19:20,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
887,Application,,Mali ya Mungu 'B',1098,2013-03-20T12:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
888,Application,,M/7584 MUMBUYUNI 2,1107,2012-10-09T16:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
889,Application,,M/7649,1109,2013-08-26T16:41:19,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
890,Application,,M/7649,1112,2013-08-26T16:16:32,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
891,Application,,M/7649,1115,2013-08-26T16:25:14,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
892,Application,,M/7649,1116,2013-08-26T16:33:01,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
893,Application,,M/7599,1119,2013-10-09T15:40:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
894,Application,,M/7599,1120,2013-10-09T15:40:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
895,Application,,SPL/1398,1121,2013-07-05T12:00:00,3,"BASE MINERALS, GOLD",,,Applications,Special Prospecting License,"Au, BM"
896,Application,,M/7602-WAMUKAWA I,1122,2013-06-21T12:22:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
897,Application,,Havila 1/1-8,1127,2013-07-02T13:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
898,Application,,Havila 2/1-8,1128,2013-07-02T13:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
899,Application,,Havila 5/1-8,1129,2013-07-02T13:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
900,Application,,Havila 3/1-8,1141,2013-07-02T13:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
901,Application,,Havila 4/1-8,1142,2013-07-02T13:50:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
902,Application,,Tumaini/1-10,1149,2013-07-24T15:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
903,Application,,Kiharu 3/1-10,1150,2013-07-24T15:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
904,Application,,M/7633,1151,2013-02-25T10:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
905,Application,,SPL/1404,1154,2013-07-26T10:50:10,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
906,Application,,Kiharu 2/1-10,1155,2013-07-24T15:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
907,Application,,Kiharu 1/1-10,1156,2013-07-24T15:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
908,Application,,Kiharu 4/1-10,1157,2013-07-24T15:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
909,Application,,Kiharu 5/1-10,1158,2013-07-24T15:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
910,Application,,Kiharu 6/1-10,1159,2013-07-24T15:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
911,Application,,Amani 1/1-10,1160,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
912,Application,,Amani 2/1-10,1161,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
913,Application,,Amani 8/1-10,1162,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
914,Application,,M/7584 DAM2,1167,2012-10-16T16:43:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
915,Application,,Amani 3/1-8,1168,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
916,Application,,Amani 5/1-10,1169,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
917,Application,,Amani 6/1-8,1170,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
918,Application,,M/7584 DAM4,1172,2012-10-16T16:43:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
919,Application,,M/7584 DAM3,1173,2012-10-16T16:43:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
920,Application,,M/7584 DAM1,1174,2012-10-16T16:43:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
921,Application,,Imani 4/1-10,1175,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
922,Application,,Amani 7/1-8,1176,2013-05-31T15:17:30,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
923,Application,,Kenze 1,1182,2013-06-28T15:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
924,Application,,Mbugua 4/1-3,1183,2013-07-24T15:13:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
925,Application,,Njeri 2/1-10,1184,2013-07-24T15:13:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
926,Application,,Njeri 3/1-10,1185,2013-07-24T15:13:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
927,Application,,Wakio II/1-10,1186,2013-07-25T12:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
928,Application,,M/7584 MUMBUYUNI 1,1189,2012-10-09T16:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
929,Application,,M/7584 MUMBUYUNI 3,1190,2012-10-09T16:15:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
930,Application,,Kenze 2,1191,2013-06-28T15:00:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
931,Application,,Wakio III/1-10,1192,2013-07-25T12:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
932,Application,,Musa 1/1-10,1197,2013-07-08T17:13:02,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
933,Application,,M/7647,1198,2013-08-07T16:57:53,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
934,Application,,Dawuya/1-8,1199,2013-07-22T11:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
935,Application,,Wakio I/1-10,1200,2013-07-25T12:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
936,Application,,Wakio IV/1-10,1201,2013-07-25T12:30:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
937,Application,,M/7584 DAM5,1202,2012-10-16T16:43:00,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
938,Application,,M/7647,1203,2013-08-07T17:06:35,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
939,Application,,M/7649,1207,2013-08-26T16:01:08,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
940,Application,,M/7645,1208,2013-07-29T12:30:18,3,IRON ORE,,,Applications,Location Licenses,Fe
941,Application,,SPL/1330,1209,2013-02-21T11:00:58,3,BASE MINERALS,,,Applications,Special Prospecting License,BM
942,Application,,SPL/1365,1210,2013-05-13T10:00:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
943,Application,,SPL/1365,1211,2013-05-13T10:00:00,3,ALL MINERALS,,,Applications,Special Prospecting License,ALL
944,Approved for Granting,,SPL/1446,1244,2014-05-12T10:20:00,3,IRON ORE,,,Applications,Special Prospecting License,Fe
945,Approved for Granting,,SPL/1418,1245,2013-09-24T13:25:00,3,GRANITE/SYENITE,,,Applications,Special Prospecting License,MA
946,Approved for Granting,,EPL/964,1248,2013-09-24T13:20:00,3,GRANITE/SYENITE,,,Applications,Exclusive Prospecting License,MA
947,Pending External Review,,SPL/1408,1251,2013-08-22T10:00:00,3,RUBY (GEMSTONE),,,Applications,Special Prospecting License,GRb
948,Approved for Granting,,EPL/967,1253,2013-10-03T16:00:00,3,COAL,,,Applications,Exclusive Prospecting License,C
949,Approved for Granting,,EPL/966,1255,2013-10-03T16:00:00,3,LIMESTONE,,,Applications,Exclusive Prospecting License,Ls
950,Application,,2147/5-10,1277,2010-04-16T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
951,Application,,2148,1278,2010-04-16T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
952,Application,,2147/1-4,1279,2010-04-16T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
953,Application,,2140/1-10,1285,2007-05-20T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
954,Application,,2141/1-10,1286,2007-05-20T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
955,Application,,2142/1-10,1287,2007-05-20T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
956,Application,,2240-2246,1288,2011-03-31T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
957,Application,,2272,1290,2008-09-21T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
958,Application,,2273,1291,2008-09-21T10:00:00,3,GEMSTONES EXCEPT DIAMONDS,,,Applications,Location Licenses,GS
959,Application,,630/1-8,1293,1989-02-03T09:00:00,3,"GEMSTONES EXCEPT DIAMONDS, VERMICULITE-CHLORITE GROUP (CLAY)",,,Applications,Location Licenses,"CV, GS"
960,Application,,632/1-8,1304,1989-02-05T09:00:00,3,"GEMSTONES EXCEPT DIAMONDS, VERMICULITE-CHLORITE GROUP (CLAY)",,,Applications,Location Licenses,"CV, GS"
961,Application,,631/1-8,1311,1989-02-05T09:00:00,3,"GEMSTONES EXCEPT DIAMONDS, VERMICULITE-CHLORITE GROUP (CLAY)",,,Applications,Location Licenses,"CV, GS"
962,Application,,SOWETO,1313,2014-02-27T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
963,Application,,MIYARE,1314,2014-02-28T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
964,Application,,SOWETO,1315,2014-02-28T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
965,Application,,KOMITO,1316,2014-02-28T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
966,Application,,KASIDHO,1317,2014-02-28T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
967,Application,,AHERO,1318,2014-02-28T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
968,Application,,FARM 1,1319,2014-02-28T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
969,Application,,1803/1-2,1320,1999-09-20T17:05:32,3,NON PRECIOUS MINERALS,,,Applications,Location Licenses,NON
970,Application,,FARM 2,1334,2014-02-28T09:00:00,3,GOLD,,,Applications,Location Licenses,Au
971,Application,,SPL/1436,1335,2014-02-17T09:00:00,3,COPPER,,,Applications,Special Prospecting License,Cu
972,Application,,SPL/1437,1336,2014-03-19T09:00:00,3,"INDUSTRIAL MINERALS, PRECIOUS METALS",,,Applications,Special Prospecting License,"IND, PM"
973,Approved for Granting,,SPL/1438,1337,2014-03-19T09:30:00,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
974,Approved for Granting,,SPL/1438,1338,2014-03-19T09:30:00,3,INDUSTRIAL MINERALS,,,Applications,Special Prospecting License,IND
975,Application,,SPL/1441,1340,2014-03-21T09:00:00,3,LIMESTONE,,,Applications,Special Prospecting License,Ls
976,Approved for Granting,,SPL/1443,1342,2014-04-15T10:00:00,3,"IRON ORE, MANGANESE",,,Applications,Special Prospecting License,"Fe, Mn"
977,Application,,SPL/1448,1345,2014-05-22T13:51:00,3,IRON ORE,,,Applications,Special Prospecting License,Fe
978,Application,,EPL/974,1348,2014-04-22T15:30:00,3,NON PRECIOUS MINERALS,,,Applications,Exclusive Prospecting License,NON
